Al Raha Beach Hotel,11:20  17:35,16:10  04:10,"7h 45m, 1 stop","10h 30m, 1 stop",5 Star hotel,TripAdvisor: 4/5,Courtyard Room - Non refundable,"46,836","45,916",Save Rs.920,0,0,1,1,1,AE,0,http://www.cleartrip.com/packages/results?origin=AMD&city=Abu+Dhabi&chk_out=3%2F02%2F2014&childs=0&from=AMD&adults=1&dest_code=101509&num_rooms=1&country=AE&children1=0&state=&depart_date=1%2F02%2F2014&infants=0&chk_in=1%2F02%2F2014&return_date=3%2F02%2F2014&adults1=1
Summit Hotel,13:50  07:30,20:15  13:15,"17h 40m, 3 stops","41h 0m, 3 stops",3 Star hotel,TripAdvisor: 3.5/5,AC Executive Room,"26,486","26,321",Save Rs.165,0,0,1,1,1,IN,0,http://www.cleartrip.com/packages/results?origin=AGR&city=Ahmedabad&chk_out=3%2F02%2F2014&childs=0&from=AGR&adults=1&dest_code=32136&num_rooms=1&country=IN&children1=0&state=Gujarat&depart_date=1%2F02%2F2014&infants=0&chk_in=1%2F02%2F2014&return_date=3%2F02%2F2014&adults1=1
Sarovar Portico Ahmedabad,13:50  07:30,20:15  13:15,"17h 40m, 3 stops","41h 0m, 3 stops",3 Star hotel,TripAdvisor: 3.5/5,Standard Room,"26,785","26,571",Save Rs.214,0,0,1,1,1,IN,0,http://www.cleartrip.com/packages/results?origin=AGR&city=Ahmedabad&chk_out=3%2F02%2F2014&childs=0&from=AGR&adults=1&dest_code=32136&num_rooms=1&country=IN&children1=0&state=Gujarat&depart_date=1%2F02%2F2014&infants=0&chk_in=1%2F02%2F2014&return_date=3%2F02%2F2014&adults1=1
Ramada Ahmedabad,13:50  07:30,20:15  13:15,"17h 40m, 3 stops","41h 0m, 3 stops",4 Star hotel,TripAdvisor: 3.5/5,Superior Room Package,"31,787","31,438",Save Rs.349,0,0,1,1,1,IN,0,http://www.cleartrip.com/packages/results?origin=AGR&city=Ahmedabad&chk_out=3%2F02%2F2014&childs=0&from=AGR&adults=1&dest_code=32136&num_rooms=1&country=IN&children1=0&state=Gujarat&depart_date=1%2F02%2F2014&infants=0&chk_in=1%2F02%2F2014&return_date=3%2F02%2F2014&adults1=1
Hotel Chambers Ahmedabad,13:50  07:30,20:15  13:15,"17h 40m, 3 stops","41h 0m, 3 stops",3 Star hotel,TripAdvisor: 3.5/5,Ecobiz Room Package,"25,292","24,793",Save Rs.499,0,0,1,1,1,IN,0,http://www.cleartrip.com/packages/results?origin=AGR&city=Ahmedabad&chk_out=3%2F02%2F2014&childs=0&from=AGR&adults=1&dest_code=32136&num_rooms=1&country=IN&children1=0&state=Gujarat&depart_date=1%2F02%2F2014&infants=0&chk_in=1%2F02%2F2014&return_date=3%2F02%2F2014&adults1=1
Tulip Inn Ahmedabad,13:50  07:30,20:15  13:15,"17h 40m, 3 stops","41h 0m, 3 stops",3 Star hotel,TripAdvisor: 3.5/5,Executive Room Rates Package,"27,576","27,329",Save Rs.247,0,0,1,1,1,IN,0,http://www.cleartrip.com/packages/results?origin=AGR&city=Ahmedabad&chk_out=3%2F02%2F2014&childs=0&from=AGR&adults=1&dest_code=32136&num_rooms=1&country=IN&children1=0&state=Gujarat&depart_date=1%2F02%2F2014&infants=0&chk_in=1%2F02%2F2014&return_date=3%2F02%2F2014&adults1=1
Radisson Blu Hotel,13:50  07:30,20:15  13:15,"17h 40m, 3 stops","41h 0m, 3 stops",5 Star hotel,TripAdvisor: 4/5,Best Available Rate - Superior Room,"37,998","37,460",Save Rs.538,0,0,1,1,1,IN,0,http://www.cleartrip.com/packages/results?origin=AGR&city=Ahmedabad&chk_out=3%2F02%2F2014&childs=0&from=AGR&adults=1&dest_code=32136&num_rooms=1&country=IN&children1=0&state=Gujarat&depart_date=1%2F02%2F2014&infants=0&chk_in=1%2F02%2F2014&return_date=3%2F02%2F2014&adults1=1
Hotel Dev Corporate,13:50  07:30,20:15  13:15,"17h 40m, 3 stops","41h 0m, 3 stops",3 Star hotel,TripAdvisor: 3.5/5,AC Deluxe Room,"27,096","26,869",Save Rs.227,0,0,1,1,1,IN,0,http://www.cleartrip.com/packages/results?origin=AGR&city=Ahmedabad&chk_out=3%2F02%2F2014&childs=0&from=AGR&adults=1&dest_code=32136&num_rooms=1&country=IN&children1=0&state=Gujarat&depart_date=1%2F02%2F2014&infants=0&chk_in=1%2F02%2F2014&return_date=3%2F02%2F2014&adults1=1
Park Plaza Ahmedabad,13:50  07:30,20:15  13:15,"17h 40m, 3 stops","41h 0m, 3 stops",4 Star hotel,TripAdvisor: 4.5/5,Standard Room,"30,770","30,435",Save Rs.335,0,0,1,1,1,IN,0,http://www.cleartrip.com/packages/results?origin=AGR&city=Ahmedabad&chk_out=3%2F02%2F2014&childs=0&from=AGR&adults=1&dest_code=32136&num_rooms=1&country=IN&children1=0&state=Gujarat&depart_date=1%2F02%2F2014&infants=0&chk_in=1%2F02%2F2014&return_date=3%2F02%2F2014&adults1=1
Lemon Tree Hotel Ahmedabad,13:50  07:30,20:15  13:15,"17h 40m, 3 stops","41h 0m, 3 stops",4 Star hotel,TripAdvisor: 4/5,Standard Room Only,"28,765","28,537",Save Rs.228,0,0,1,1,1,IN,0,http://www.cleartrip.com/packages/results?origin=AGR&city=Ahmedabad&chk_out=3%2F02%2F2014&childs=0&from=AGR&adults=1&dest_code=32136&num_rooms=1&country=IN&children1=0&state=Gujarat&depart_date=1%2F02%2F2014&infants=0&chk_in=1%2F02%2F2014&return_date=3%2F02%2F2014&adults1=1
Ginger Ahmedabad,16:30  21:25,08:05  08:45,"4h 55m, 1 stop","24h 40m, 1 stop",3 Star hotel,TripAdvisor: 3.5/5,Smart Single Room Rate,"18,842","18,553",Save Rs.289,0,0,1,1,1,IN,0,http://www.cleartrip.com/packages/results?origin=IXD&city=Ahmedabad&chk_out=3%2F02%2F2014&childs=0&from=IXD&adults=1&dest_code=32136&num_rooms=1&country=IN&children1=0&state=Gujarat&depart_date=1%2F02%2F2014&infants=0&chk_in=1%2F02%2F2014&return_date=3%2F02%2F2014&adults1=1
Summit Hotel,16:30  21:25,08:05  08:45,"4h 55m, 1 stop","24h 40m, 1 stop",3 Star hotel,TripAdvisor: 3.5/5,AC Executive Room,"14,539","14,374",Save Rs.165,0,0,1,1,1,IN,0,http://www.cleartrip.com/packages/results?origin=IXD&city=Ahmedabad&chk_out=3%2F02%2F2014&childs=0&from=IXD&adults=1&dest_code=32136&num_rooms=1&country=IN&children1=0&state=Gujarat&depart_date=1%2F02%2F2014&infants=0&chk_in=1%2F02%2F2014&return_date=3%2F02%2F2014&adults1=1
Sarovar Portico Ahmedabad,16:30  21:25,08:05  08:45,"4h 55m, 1 stop","24h 40m, 1 stop",3 Star hotel,TripAdvisor: 3.5/5,Standard Room,"14,838","14,624",Save Rs.214,0,0,1,1,1,IN,0,http://www.cleartrip.com/packages/results?origin=IXD&city=Ahmedabad&chk_out=3%2F02%2F2014&childs=0&from=IXD&adults=1&dest_code=32136&num_rooms=1&country=IN&children1=0&state=Gujarat&depart_date=1%2F02%2F2014&infants=0&chk_in=1%2F02%2F2014&return_date=3%2F02%2F2014&adults1=1
Ramada Ahmedabad,16:30  21:25,08:05  08:45,"4h 55m, 1 stop","24h 40m, 1 stop",4 Star hotel,TripAdvisor: 3.5/5,Superior Room Package,"19,840","19,491",Save Rs.349,0,0,1,1,1,IN,0,http://www.cleartrip.com/packages/results?origin=IXD&city=Ahmedabad&chk_out=3%2F02%2F2014&childs=0&from=IXD&adults=1&dest_code=32136&num_rooms=1&country=IN&children1=0&state=Gujarat&depart_date=1%2F02%2F2014&infants=0&chk_in=1%2F02%2F2014&return_date=3%2F02%2F2014&adults1=1
Hotel Chambers Ahmedabad,16:30  21:25,08:05  08:45,"4h 55m, 1 stop","24h 40m, 1 stop",3 Star hotel,TripAdvisor: 3.5/5,Ecobiz Room Package,"13,345","12,846",Save Rs.499,0,0,1,1,1,IN,0,http://www.cleartrip.com/packages/results?origin=IXD&city=Ahmedabad&chk_out=3%2F02%2F2014&childs=0&from=IXD&adults=1&dest_code=32136&num_rooms=1&country=IN&children1=0&state=Gujarat&depart_date=1%2F02%2F2014&infants=0&chk_in=1%2F02%2F2014&return_date=3%2F02%2F2014&adults1=1
Tulip Inn Ahmedabad,16:30  21:25,08:05  08:45,"4h 55m, 1 stop","24h 40m, 1 stop",3 Star hotel,TripAdvisor: 3.5/5,Executive Room Rates Package,"15,629","15,382",Save Rs.247,0,0,1,1,1,IN,0,http://www.cleartrip.com/packages/results?origin=IXD&city=Ahmedabad&chk_out=3%2F02%2F2014&childs=0&from=IXD&adults=1&dest_code=32136&num_rooms=1&country=IN&children1=0&state=Gujarat&depart_date=1%2F02%2F2014&infants=0&chk_in=1%2F02%2F2014&return_date=3%2F02%2F2014&adults1=1
Radisson Blu Hotel,16:30  21:25,08:05  08:45,"4h 55m, 1 stop","24h 40m, 1 stop",5 Star hotel,TripAdvisor: 4/5,Best Available Rate - Superior Room,"26,051","25,513",Save Rs.538,0,0,1,1,1,IN,0,http://www.cleartrip.com/packages/results?origin=IXD&city=Ahmedabad&chk_out=3%2F02%2F2014&childs=0&from=IXD&adults=1&dest_code=32136&num_rooms=1&country=IN&children1=0&state=Gujarat&depart_date=1%2F02%2F2014&infants=0&chk_in=1%2F02%2F2014&return_date=3%2F02%2F2014&adults1=1
Hotel Dev Corporate,16:30  21:25,08:05  08:45,"4h 55m, 1 stop","24h 40m, 1 stop",3 Star hotel,TripAdvisor: 3.5/5,AC Deluxe Room,"15,149","14,922",Save Rs.227,0,0,1,1,1,IN,0,http://www.cleartrip.com/packages/results?origin=IXD&city=Ahmedabad&chk_out=3%2F02%2F2014&childs=0&from=IXD&adults=1&dest_code=32136&num_rooms=1&country=IN&children1=0&state=Gujarat&depart_date=1%2F02%2F2014&infants=0&chk_in=1%2F02%2F2014&return_date=3%2F02%2F2014&adults1=1
Park Plaza Ahmedabad,16:30  21:25,08:05  08:45,"4h 55m, 1 stop","24h 40m, 1 stop",4 Star hotel,TripAdvisor: 4.5/5,Standard Room,"18,823","18,488",Save Rs.335,0,0,1,1,1,IN,0,http://www.cleartrip.com/packages/results?origin=IXD&city=Ahmedabad&chk_out=3%2F02%2F2014&childs=0&from=IXD&adults=1&dest_code=32136&num_rooms=1&country=IN&children1=0&state=Gujarat&depart_date=1%2F02%2F2014&infants=0&chk_in=1%2F02%2F2014&return_date=3%2F02%2F2014&adults1=1
Lemon Tree Hotel Ahmedabad,16:30  21:25,08:05  08:45,"4h 55m, 1 stop","24h 40m, 1 stop",4 Star hotel,TripAdvisor: 4/5,Standard Room Only,"16,818","16,590",Save Rs.228,0,0,1,1,1,IN,0,http://www.cleartrip.com/packages/results?origin=IXD&city=Ahmedabad&chk_out=3%2F02%2F2014&childs=0&from=IXD&adults=1&dest_code=32136&num_rooms=1&country=IN&children1=0&state=Gujarat&depart_date=1%2F02%2F2014&infants=0&chk_in=1%2F02%2F2014&return_date=3%2F02%2F2014&adults1=1
Hotel Shiraz Regency,10:05  15:45,16:15  23:00,"5h 40m, 1 stop","6h 45m, 1 stop",3 Star hotel,TripAdvisor: 4/5,Deluxe Room,"10,485","10,378",Save Rs.107,0,0,1,1,1,IN,0,http://www.cleartrip.com/packages/results?origin=AMD&city=Amritsar&chk_out=3%2F02%2F2014&childs=0&from=AMD&adults=1&dest_code=32257&num_rooms=1&country=IN&children1=0&state=Punjab&depart_date=1%2F02%2F2014&infants=0&chk_in=1%2F02%2F2014&return_date=3%2F02%2F2014&adults1=1
Hotel Ritz Plaza,10:05  15:45,16:15  23:00,"5h 40m, 1 stop","6h 45m, 1 stop",4 Star hotel,TripAdvisor: 3/5,Superior Room with Breakfast,"13,653","13,471",Save Rs.182,0,0,1,1,1,IN,0,http://www.cleartrip.com/packages/results?origin=AMD&city=Amritsar&chk_out=3%2F02%2F2014&childs=0&from=AMD&adults=1&dest_code=32257&num_rooms=1&country=IN&children1=0&state=Punjab&depart_date=1%2F02%2F2014&infants=0&chk_in=1%2F02%2F2014&return_date=3%2F02%2F2014&adults1=1
Radisson Blu Amritsar,10:05  15:45,16:15  23:00,"5h 40m, 1 stop","6h 45m, 1 stop",5 Star hotel,TripAdvisor: 4/5,Superior Room,"20,808","20,400",Save Rs.408,0,0,1,1,1,IN,0,http://www.cleartrip.com/packages/results?origin=AMD&city=Amritsar&chk_out=3%2F02%2F2014&childs=0&from=AMD&adults=1&dest_code=32257&num_rooms=1&country=IN&children1=0&state=Punjab&depart_date=1%2F02%2F2014&infants=0&chk_in=1%2F02%2F2014&return_date=3%2F02%2F2014&adults1=1
Hotel Sita Niwas,10:05  15:45,16:15  23:00,"5h 40m, 1 stop","6h 45m, 1 stop",1 Star hotel,TripAdvisor: 2.5/5,Semi Deluxe Room Non AC Package,"11,586","11,447",Save Rs.139,0,0,1,1,1,IN,0,http://www.cleartrip.com/packages/results?origin=AMD&city=Amritsar&chk_out=3%2F02%2F2014&childs=0&from=AMD&adults=1&dest_code=32257&num_rooms=1&country=IN&children1=0&state=Punjab&depart_date=1%2F02%2F2014&infants=0&chk_in=1%2F02%2F2014&return_date=3%2F02%2F2014&adults1=1
Hotel Hong Kong Inn,10:05  15:45,16:15  23:00,"5h 40m, 1 stop","6h 45m, 1 stop",3 Star hotel,TripAdvisor: 4.5/5,Luxury Room only,"12,487","12,342",Save Rs.145,0,0,1,1,1,IN,0,http://www.cleartrip.com/packages/results?origin=AMD&city=Amritsar&chk_out=3%2F02%2F2014&childs=0&from=AMD&adults=1&dest_code=32257&num_rooms=1&country=IN&children1=0&state=Punjab&depart_date=1%2F02%2F2014&infants=0&chk_in=1%2F02%2F2014&return_date=3%2F02%2F2014&adults1=1
Hotel Raj Darbar,10:05  15:45,16:15  23:00,"5h 40m, 1 stop","6h 45m, 1 stop",3 Star hotel,TripAdvisor: 2/5,Deluxe Room Only Package,"11,752","11,407",Save Rs.345,0,0,1,1,1,IN,0,http://www.cleartrip.com/packages/results?origin=AMD&city=Amritsar&chk_out=3%2F02%2F2014&childs=0&from=AMD&adults=1&dest_code=32257&num_rooms=1&country=IN&children1=0&state=Punjab&depart_date=1%2F02%2F2014&infants=0&chk_in=1%2F02%2F2014&return_date=3%2F02%2F2014&adults1=1
Hotel Lawrence,10:05  15:45,16:15  23:00,"5h 40m, 1 stop","6h 45m, 1 stop",3 Star hotel,TripAdvisor: 4/5,Super Deluxe Room Package,"11,598","11,301",Save Rs.297,0,0,1,1,1,IN,0,http://www.cleartrip.com/packages/results?origin=AMD&city=Amritsar&chk_out=3%2F02%2F2014&childs=0&from=AMD&adults=1&dest_code=32257&num_rooms=1&country=IN&children1=0&state=Punjab&depart_date=1%2F02%2F2014&infants=0&chk_in=1%2F02%2F2014&return_date=3%2F02%2F2014&adults1=1
Golden Tulip Amritsar,10:05  15:45,16:15  23:00,"5h 40m, 1 stop","6h 45m, 1 stop",4 Star hotel,TripAdvisor: 4/5,Deluxe Room Rate Package,"14,564","14,289",Save Rs.275,0,0,1,1,1,IN,0,http://www.cleartrip.com/packages/results?origin=AMD&city=Amritsar&chk_out=3%2F02%2F2014&childs=0&from=AMD&adults=1&dest_code=32257&num_rooms=1&country=IN&children1=0&state=Punjab&depart_date=1%2F02%2F2014&infants=0&chk_in=1%2F02%2F2014&return_date=3%2F02%2F2014&adults1=1
Hotel Namaskar Residency,10:05  15:45,16:15  23:00,"5h 40m, 1 stop","6h 45m, 1 stop",3 Star hotel,TripAdvisor: 4/5,Imperial Room Offline Package,"11,570","11,416",Save Rs.154,0,0,1,1,1,IN,0,http://www.cleartrip.com/packages/results?origin=AMD&city=Amritsar&chk_out=3%2F02%2F2014&childs=0&from=AMD&adults=1&dest_code=32257&num_rooms=1&country=IN&children1=0&state=Punjab&depart_date=1%2F02%2F2014&infants=0&chk_in=1%2F02%2F2014&return_date=3%2F02%2F2014&adults1=1
Hotel City Castle,10:05  15:45,16:15  23:00,"5h 40m, 1 stop","6h 45m, 1 stop",2 Star hotel,TripAdvisor: 2/5,Standard AC Room Only Package,"12,384","11,955",Save Rs.429,0,0,1,1,1,IN,0,http://www.cleartrip.com/packages/results?origin=AMD&city=Amritsar&chk_out=3%2F02%2F2014&childs=0&from=AMD&adults=1&dest_code=32257&num_rooms=1&country=IN&children1=0&state=Punjab&depart_date=1%2F02%2F2014&infants=0&chk_in=1%2F02%2F2014&return_date=3%2F02%2F2014&adults1=1
Ginger Ahmedabad,16:05  20:55,05:55  12:30,"4h 50m, 1 stop","6h 35m, 1 stop",3 Star hotel,TripAdvisor: 3.5/5,Smart Single Room Rate,"17,092","16,803",Save Rs.289,0,0,1,1,1,IN,0,http://www.cleartrip.com/packages/results?origin=ATQ&city=Ahmedabad&chk_out=3%2F02%2F2014&childs=0&from=ATQ&adults=1&dest_code=32136&num_rooms=1&country=IN&children1=0&state=Gujarat&depart_date=1%2F02%2F2014&infants=0&chk_in=1%2F02%2F2014&return_date=3%2F02%2F2014&adults1=1
Summit Hotel,16:05  20:55,05:55  12:30,"4h 50m, 1 stop","6h 35m, 1 stop",3 Star hotel,TripAdvisor: 3.5/5,AC Executive Room,"12,789","12,624",Save Rs.165,0,0,1,1,1,IN,0,http://www.cleartrip.com/packages/results?origin=ATQ&city=Ahmedabad&chk_out=3%2F02%2F2014&childs=0&from=ATQ&adults=1&dest_code=32136&num_rooms=1&country=IN&children1=0&state=Gujarat&depart_date=1%2F02%2F2014&infants=0&chk_in=1%2F02%2F2014&return_date=3%2F02%2F2014&adults1=1
Sarovar Portico Ahmedabad,16:05  20:55,05:55  12:30,"4h 50m, 1 stop","6h 35m, 1 stop",3 Star hotel,TripAdvisor: 3.5/5,Standard Room,"13,088","12,874",Save Rs.214,0,0,1,1,1,IN,0,http://www.cleartrip.com/packages/results?origin=ATQ&city=Ahmedabad&chk_out=3%2F02%2F2014&childs=0&from=ATQ&adults=1&dest_code=32136&num_rooms=1&country=IN&children1=0&state=Gujarat&depart_date=1%2F02%2F2014&infants=0&chk_in=1%2F02%2F2014&return_date=3%2F02%2F2014&adults1=1
Ramada Ahmedabad,16:05  20:55,05:55  12:30,"4h 50m, 1 stop","6h 35m, 1 stop",4 Star hotel,TripAdvisor: 3.5/5,Superior Room Package,"18,090","17,741",Save Rs.349,0,0,1,1,1,IN,0,http://www.cleartrip.com/packages/results?origin=ATQ&city=Ahmedabad&chk_out=3%2F02%2F2014&childs=0&from=ATQ&adults=1&dest_code=32136&num_rooms=1&country=IN&children1=0&state=Gujarat&depart_date=1%2F02%2F2014&infants=0&chk_in=1%2F02%2F2014&return_date=3%2F02%2F2014&adults1=1
Hotel Chambers Ahmedabad,16:05  20:55,05:55  12:30,"4h 50m, 1 stop","6h 35m, 1 stop",3 Star hotel,TripAdvisor: 3.5/5,Ecobiz Room Package,"11,595","11,096",Save Rs.499,0,0,1,1,1,IN,0,http://www.cleartrip.com/packages/results?origin=ATQ&city=Ahmedabad&chk_out=3%2F02%2F2014&childs=0&from=ATQ&adults=1&dest_code=32136&num_rooms=1&country=IN&children1=0&state=Gujarat&depart_date=1%2F02%2F2014&infants=0&chk_in=1%2F02%2F2014&return_date=3%2F02%2F2014&adults1=1
Tulip Inn Ahmedabad,16:05  20:55,05:55  12:30,"4h 50m, 1 stop","6h 35m, 1 stop",3 Star hotel,TripAdvisor: 3.5/5,Executive Room Rates Package,"13,879","13,632",Save Rs.247,0,0,1,1,1,IN,0,http://www.cleartrip.com/packages/results?origin=ATQ&city=Ahmedabad&chk_out=3%2F02%2F2014&childs=0&from=ATQ&adults=1&dest_code=32136&num_rooms=1&country=IN&children1=0&state=Gujarat&depart_date=1%2F02%2F2014&infants=0&chk_in=1%2F02%2F2014&return_date=3%2F02%2F2014&adults1=1
Radisson Blu Hotel,16:05  20:55,05:55  12:30,"4h 50m, 1 stop","6h 35m, 1 stop",5 Star hotel,TripAdvisor: 4/5,Best Available Rate - Superior Room,"24,301","23,763",Save Rs.538,0,0,1,1,1,IN,0,http://www.cleartrip.com/packages/results?origin=ATQ&city=Ahmedabad&chk_out=3%2F02%2F2014&childs=0&from=ATQ&adults=1&dest_code=32136&num_rooms=1&country=IN&children1=0&state=Gujarat&depart_date=1%2F02%2F2014&infants=0&chk_in=1%2F02%2F2014&return_date=3%2F02%2F2014&adults1=1
Hotel Dev Corporate,16:05  20:55,05:55  12:30,"4h 50m, 1 stop","6h 35m, 1 stop",3 Star hotel,TripAdvisor: 3.5/5,AC Deluxe Room,"13,399","13,172",Save Rs.227,0,0,1,1,1,IN,0,http://www.cleartrip.com/packages/results?origin=ATQ&city=Ahmedabad&chk_out=3%2F02%2F2014&childs=0&from=ATQ&adults=1&dest_code=32136&num_rooms=1&country=IN&children1=0&state=Gujarat&depart_date=1%2F02%2F2014&infants=0&chk_in=1%2F02%2F2014&return_date=3%2F02%2F2014&adults1=1
Park Plaza Ahmedabad,16:05  20:55,05:55  12:30,"4h 50m, 1 stop","6h 35m, 1 stop",4 Star hotel,TripAdvisor: 4.5/5,Standard Room,"17,073","16,738",Save Rs.335,0,0,1,1,1,IN,0,http://www.cleartrip.com/packages/results?origin=ATQ&city=Ahmedabad&chk_out=3%2F02%2F2014&childs=0&from=ATQ&adults=1&dest_code=32136&num_rooms=1&country=IN&children1=0&state=Gujarat&depart_date=1%2F02%2F2014&infants=0&chk_in=1%2F02%2F2014&return_date=3%2F02%2F2014&adults1=1
Lemon Tree Hotel Ahmedabad,16:05  20:55,05:55  12:30,"4h 50m, 1 stop","6h 35m, 1 stop",4 Star hotel,TripAdvisor: 4/5,Standard Room Only,"15,068","14,840",Save Rs.228,0,0,1,1,1,IN,0,http://www.cleartrip.com/packages/results?origin=ATQ&city=Ahmedabad&chk_out=3%2F02%2F2014&childs=0&from=ATQ&adults=1&dest_code=32136&num_rooms=1&country=IN&children1=0&state=Gujarat&depart_date=1%2F02%2F2014&infants=0&chk_in=1%2F02%2F2014&return_date=3%2F02%2F2014&adults1=1
Adarsh Hamilton,05:55  09:35,16:05  21:25,"3h 40m, 1 stop","5h 20m, 1 stop",4 Star hotel,TripAdvisor: 4.5/5,Executive Room Package,"21,517","19,383","Save Rs.2,134",0,0,1,1,1,IN,0,http://www.cleartrip.com/packages/results?origin=AMD&city=Bangalore&chk_out=3%2F02%2F2014&childs=0&from=AMD&adults=1&dest_code=32550&num_rooms=1&country=IN&children1=0&state=Karnataka&depart_date=1%2F02%2F2014&infants=0&chk_in=1%2F02%2F2014&return_date=3%2F02%2F2014&adults1=1
Fantasy Golf Resort,05:55  09:35,16:05  21:25,"3h 40m, 1 stop","5h 20m, 1 stop",3 Star hotel,TripAdvisor: 3.5/5,Standard Package,"16,724","15,527","Save Rs.1,197",0,0,1,1,1,IN,0,http://www.cleartrip.com/packages/results?origin=AMD&city=Bangalore&chk_out=3%2F02%2F2014&childs=0&from=AMD&adults=1&dest_code=32550&num_rooms=1&country=IN&children1=0&state=Karnataka&depart_date=1%2F02%2F2014&infants=0&chk_in=1%2F02%2F2014&return_date=3%2F02%2F2014&adults1=1
