Al Raha Beach Hotel,11:20  17:35,16:10  04:10,"7h 45m, 1 stop","10h 30m, 1 stop",5 Star hotel,TripAdvisor: 4/5,Courtyard Room - Non refundable,"46,836","45,916",Save Rs.920,0,0,1,1,1,AE,0,http://www.cleartrip.com/packages/results?origin=AMD&city=Abu+Dhabi&chk_out=3%2F02%2F2014&childs=0&from=AMD&adults=1&dest_code=101509&num_rooms=1&country=AE&children1=0&state=&depart_date=1%2F02%2F2014&infants=0&chk_in=1%2F02%2F2014&return_date=3%2F02%2F2014&adults1=1
Davanam Sarovar Portico Suites,05:55  09:35,16:05  21:25,"3h 40m, 1 stop","5h 20m, 1 stop",5 Star hotel,TripAdvisor: 4/5,Executive Suite Package,"19,676","18,205","Save Rs.1,471",0,0,1,1,1,IN,0,http://www.cleartrip.com/packages/results?origin=AMD&city=Bangalore&chk_out=3%2F02%2F2014&childs=0&from=AMD&adults=1&dest_code=32550&num_rooms=1&country=IN&children1=0&state=Karnataka&depart_date=1%2F02%2F2014&infants=0&chk_in=1%2F02%2F2014&return_date=3%2F02%2F2014&adults1=1
The Lalit Ashok,05:55  09:35,16:05  21:25,"3h 40m, 1 stop","5h 20m, 1 stop",5 Star hotel,TripAdvisor: 4.5/5,Deluxe Room Best Available Rate,"27,787","26,551","Save Rs.1,236",0,0,1,1,1,IN,0,http://www.cleartrip.com/packages/results?origin=AMD&city=Bangalore&chk_out=3%2F02%2F2014&childs=0&from=AMD&adults=1&dest_code=32550&num_rooms=1&country=IN&children1=0&state=Karnataka&depart_date=1%2F02%2F2014&infants=0&chk_in=1%2F02%2F2014&return_date=3%2F02%2F2014&adults1=1
The Park Bangalore,05:55  09:35,16:05  21:25,"3h 40m, 1 stop","5h 20m, 1 stop",5 Star hotel,TripAdvisor: 4/5,Deluxe Room,"24,190","23,015","Save Rs.1,175",0,0,1,1,1,IN,0,http://www.cleartrip.com/packages/results?origin=AMD&city=Bangalore&chk_out=3%2F02%2F2014&childs=0&from=AMD&adults=1&dest_code=32550&num_rooms=1&country=IN&children1=0&state=Karnataka&depart_date=1%2F02%2F2014&infants=0&chk_in=1%2F02%2F2014&return_date=3%2F02%2F2014&adults1=1
Octave Hotel & Spa,05:55  09:35,16:05  21:25,"3h 40m, 1 stop","5h 20m, 1 stop",3 Star hotel,TripAdvisor: 4/5,Super Deluxe Package,"23,198","21,481","Save Rs.1,717",0,0,1,1,1,IN,0,http://www.cleartrip.com/packages/results?origin=AMD&city=Bangalore&chk_out=3%2F02%2F2014&childs=0&from=AMD&adults=1&dest_code=32550&num_rooms=1&country=IN&children1=0&state=Karnataka&depart_date=1%2F02%2F2014&infants=0&chk_in=1%2F02%2F2014&return_date=3%2F02%2F2014&adults1=1
Justa-The Residence-Off M.G Road,05:55  09:35,16:05  21:25,"3h 40m, 1 stop","5h 20m, 1 stop",3 Star hotel,TripAdvisor: 4.5/5,Standard Room Rate Package,"17,568","15,934","Save Rs.1,634",0,0,1,1,1,IN,0,http://www.cleartrip.com/packages/results?origin=AMD&city=Bangalore&chk_out=3%2F02%2F2014&childs=0&from=AMD&adults=1&dest_code=32550&num_rooms=1&country=IN&children1=0&state=Karnataka&depart_date=1%2F02%2F2014&infants=0&chk_in=1%2F02%2F2014&return_date=3%2F02%2F2014&adults1=1
12th Avenue,05:55  09:35,16:05  21:25,"3h 40m, 1 stop","5h 20m, 1 stop",3 Star hotel,TripAdvisor: 3/5,Executive Luxury Room,"16,216","15,214","Save Rs.1,002",0,0,1,1,1,IN,0,http://www.cleartrip.com/packages/results?origin=AMD&city=Bangalore&chk_out=3%2F02%2F2014&childs=0&from=AMD&adults=1&dest_code=32550&num_rooms=1&country=IN&children1=0&state=Karnataka&depart_date=1%2F02%2F2014&infants=0&chk_in=1%2F02%2F2014&return_date=3%2F02%2F2014&adults1=1
Barons Inn,05:55  09:35,16:05  21:25,"3h 40m, 1 stop","5h 20m, 1 stop",3 Star hotel,TripAdvisor: 3/5,Kings Non A/c Room,"12,861","11,997",Save Rs.864,0,0,1,1,1,IN,0,http://www.cleartrip.com/packages/results?origin=AMD&city=Bangalore&chk_out=3%2F02%2F2014&childs=0&from=AMD&adults=1&dest_code=32550&num_rooms=1&country=IN&children1=0&state=Karnataka&depart_date=1%2F02%2F2014&infants=0&chk_in=1%2F02%2F2014&return_date=3%2F02%2F2014&adults1=1
Hotel TAP Silver Square,05:55  09:35,16:05  21:25,"3h 40m, 1 stop","5h 20m, 1 stop",2 Star hotel,TripAdvisor: 3/5,Studio Silver Package,"15,597","14,451","Save Rs.1,146",0,0,1,1,1,IN,0,http://www.cleartrip.com/packages/results?origin=AMD&city=Bangalore&chk_out=3%2F02%2F2014&childs=0&from=AMD&adults=1&dest_code=32550&num_rooms=1&country=IN&children1=0&state=Karnataka&depart_date=1%2F02%2F2014&infants=0&chk_in=1%2F02%2F2014&return_date=3%2F02%2F2014&adults1=1
Ginger Ahmedabad,07:30  09:30,17:30  22:00,"2h 0m, non-stop","4h 30m, 1 stop",3 Star hotel,TripAdvisor: 3.5/5,Smart Single Room Rate,"19,971","18,827","Save Rs.1,144",0,0,1,1,1,IN,0,http://www.cleartrip.com/packages/results?origin=BLR&city=Ahmedabad&chk_out=3%2F02%2F2014&childs=0&from=BLR&adults=1&dest_code=32136&num_rooms=1&country=IN&children1=0&state=Gujarat&depart_date=1%2F02%2F2014&infants=0&chk_in=1%2F02%2F2014&return_date=3%2F02%2F2014&adults1=1
Summit Hotel,07:30  09:30,17:30  22:00,"2h 0m, non-stop","4h 30m, 1 stop",3 Star hotel,TripAdvisor: 3.5/5,AC Executive Room,"15,668","14,648","Save Rs.1,020",0,0,1,1,1,IN,0,http://www.cleartrip.com/packages/results?origin=BLR&city=Ahmedabad&chk_out=3%2F02%2F2014&childs=0&from=BLR&adults=1&dest_code=32136&num_rooms=1&country=IN&children1=0&state=Gujarat&depart_date=1%2F02%2F2014&infants=0&chk_in=1%2F02%2F2014&return_date=3%2F02%2F2014&adults1=1
Sarovar Portico Ahmedabad,07:30  09:30,17:30  22:00,"2h 0m, non-stop","4h 30m, 1 stop",3 Star hotel,TripAdvisor: 3.5/5,Standard Room,"15,967","14,898","Save Rs.1,069",0,0,1,1,1,IN,0,http://www.cleartrip.com/packages/results?origin=BLR&city=Ahmedabad&chk_out=3%2F02%2F2014&childs=0&from=BLR&adults=1&dest_code=32136&num_rooms=1&country=IN&children1=0&state=Gujarat&depart_date=1%2F02%2F2014&infants=0&chk_in=1%2F02%2F2014&return_date=3%2F02%2F2014&adults1=1
Ramada Ahmedabad,07:30  09:30,17:30  22:00,"2h 0m, non-stop","4h 30m, 1 stop",4 Star hotel,TripAdvisor: 3.5/5,Superior Room Package,"20,969","19,765","Save Rs.1,204",0,0,1,1,1,IN,0,http://www.cleartrip.com/packages/results?origin=BLR&city=Ahmedabad&chk_out=3%2F02%2F2014&childs=0&from=BLR&adults=1&dest_code=32136&num_rooms=1&country=IN&children1=0&state=Gujarat&depart_date=1%2F02%2F2014&infants=0&chk_in=1%2F02%2F2014&return_date=3%2F02%2F2014&adults1=1
Hotel Chambers Ahmedabad,07:30  09:30,17:30  22:00,"2h 0m, non-stop","4h 30m, 1 stop",3 Star hotel,TripAdvisor: 3.5/5,Ecobiz Room Package,"14,474","13,120","Save Rs.1,354",0,0,1,1,1,IN,0,http://www.cleartrip.com/packages/results?origin=BLR&city=Ahmedabad&chk_out=3%2F02%2F2014&childs=0&from=BLR&adults=1&dest_code=32136&num_rooms=1&country=IN&children1=0&state=Gujarat&depart_date=1%2F02%2F2014&infants=0&chk_in=1%2F02%2F2014&return_date=3%2F02%2F2014&adults1=1
Tulip Inn Ahmedabad,07:30  09:30,17:30  22:00,"2h 0m, non-stop","4h 30m, 1 stop",3 Star hotel,TripAdvisor: 3.5/5,Executive Room Rates Package,"16,758","15,656","Save Rs.1,102",0,0,1,1,1,IN,0,http://www.cleartrip.com/packages/results?origin=BLR&city=Ahmedabad&chk_out=3%2F02%2F2014&childs=0&from=BLR&adults=1&dest_code=32136&num_rooms=1&country=IN&children1=0&state=Gujarat&depart_date=1%2F02%2F2014&infants=0&chk_in=1%2F02%2F2014&return_date=3%2F02%2F2014&adults1=1
Radisson Blu Hotel,07:30  09:30,17:30  22:00,"2h 0m, non-stop","4h 30m, 1 stop",5 Star hotel,TripAdvisor: 4/5,Best Available Rate - Superior Room,"27,180","25,787","Save Rs.1,393",0,0,1,1,1,IN,0,http://www.cleartrip.com/packages/results?origin=BLR&city=Ahmedabad&chk_out=3%2F02%2F2014&childs=0&from=BLR&adults=1&dest_code=32136&num_rooms=1&country=IN&children1=0&state=Gujarat&depart_date=1%2F02%2F2014&infants=0&chk_in=1%2F02%2F2014&return_date=3%2F02%2F2014&adults1=1
Hotel Dev Corporate,07:30  09:30,17:30  22:00,"2h 0m, non-stop","4h 30m, 1 stop",3 Star hotel,TripAdvisor: 3.5/5,AC Deluxe Room,"16,278","15,196","Save Rs.1,082",0,0,1,1,1,IN,0,http://www.cleartrip.com/packages/results?origin=BLR&city=Ahmedabad&chk_out=3%2F02%2F2014&childs=0&from=BLR&adults=1&dest_code=32136&num_rooms=1&country=IN&children1=0&state=Gujarat&depart_date=1%2F02%2F2014&infants=0&chk_in=1%2F02%2F2014&return_date=3%2F02%2F2014&adults1=1
Park Plaza Ahmedabad,07:30  09:30,17:30  22:00,"2h 0m, non-stop","4h 30m, 1 stop",4 Star hotel,TripAdvisor: 4.5/5,Standard Room,"19,952","18,762","Save Rs.1,190",0,0,1,1,1,IN,0,http://www.cleartrip.com/packages/results?origin=BLR&city=Ahmedabad&chk_out=3%2F02%2F2014&childs=0&from=BLR&adults=1&dest_code=32136&num_rooms=1&country=IN&children1=0&state=Gujarat&depart_date=1%2F02%2F2014&infants=0&chk_in=1%2F02%2F2014&return_date=3%2F02%2F2014&adults1=1
Lemon Tree Hotel Ahmedabad,07:30  09:30,17:30  22:00,"2h 0m, non-stop","4h 30m, 1 stop",4 Star hotel,TripAdvisor: 4/5,Standard Room Only,"17,947","16,864","Save Rs.1,083",0,0,1,1,1,IN,0,http://www.cleartrip.com/packages/results?origin=BLR&city=Ahmedabad&chk_out=3%2F02%2F2014&childs=0&from=BLR&adults=1&dest_code=32136&num_rooms=1&country=IN&children1=0&state=Gujarat&depart_date=1%2F02%2F2014&infants=0&chk_in=1%2F02%2F2014&return_date=3%2F02%2F2014&adults1=1
Hotel Amer Palace,05:50  07:10,12:05  13:30,"1h 20m, non-stop","1h 25m, non-stop",3 Star hotel,TripAdvisor: 3.5/5,Royal Standard,"14,784","14,461",Save Rs.323,0,0,1,1,1,IN,0,http://www.cleartrip.com/packages/results?origin=AMD&city=Bhopal&chk_out=3%2F02%2F2014&childs=0&from=AMD&adults=1&dest_code=32809&num_rooms=1&country=IN&children1=0&state=Madhya+Pradesh&depart_date=1%2F02%2F2014&infants=0&chk_in=1%2F02%2F2014&return_date=3%2F02%2F2014&adults1=1
Hotel Arch Manor Bhopal,05:50  07:10,12:05  13:30,"1h 20m, non-stop","1h 25m, non-stop",3 Star hotel,TripAdvisor: 2.5/5,A/c Royal Standard Room,"12,447","12,221",Save Rs.226,0,0,1,1,1,IN,0,http://www.cleartrip.com/packages/results?origin=AMD&city=Bhopal&chk_out=3%2F02%2F2014&childs=0&from=AMD&adults=1&dest_code=32809&num_rooms=1&country=IN&children1=0&state=Madhya+Pradesh&depart_date=1%2F02%2F2014&infants=0&chk_in=1%2F02%2F2014&return_date=3%2F02%2F2014&adults1=1
Courtyard by Marriott Bhopal,05:50  07:10,12:05  13:30,"1h 20m, non-stop","1h 25m, non-stop",NA,TripAdvisor: 4.5/5,Deluxe Room - Advance Purchase,NA,"20,506",NA,0,0,1,1,1,IN,0,http://www.cleartrip.com/packages/results?origin=AMD&city=Bhopal&chk_out=3%2F02%2F2014&childs=0&from=AMD&adults=1&dest_code=32809&num_rooms=1&country=IN&children1=0&state=Madhya+Pradesh&depart_date=1%2F02%2F2014&infants=0&chk_in=1%2F02%2F2014&return_date=3%2F02%2F2014&adults1=1
Hotel Arch Manor Deluxe,05:50  07:10,12:05  13:30,"1h 20m, non-stop","1h 25m, non-stop",3 Star hotel,TripAdvisor: 3.5/5,Royal Standard,"12,320","12,174",Save Rs.146,0,0,1,1,1,IN,0,http://www.cleartrip.com/packages/results?origin=AMD&city=Bhopal&chk_out=3%2F02%2F2014&childs=0&from=AMD&adults=1&dest_code=32809&num_rooms=1&country=IN&children1=0&state=Madhya+Pradesh&depart_date=1%2F02%2F2014&infants=0&chk_in=1%2F02%2F2014&return_date=3%2F02%2F2014&adults1=1
Ranjit's Lakeview Bhopal,05:50  07:10,12:05  13:30,"1h 20m, non-stop","1h 25m, non-stop",3 Star hotel,TripAdvisor: 3/5,A/c Standard Room,"13,411","13,230",Save Rs.181,0,0,1,1,1,IN,0,http://www.cleartrip.com/packages/results?origin=AMD&city=Bhopal&chk_out=3%2F02%2F2014&childs=0&from=AMD&adults=1&dest_code=32809&num_rooms=1&country=IN&children1=0&state=Madhya+Pradesh&depart_date=1%2F02%2F2014&infants=0&chk_in=1%2F02%2F2014&return_date=3%2F02%2F2014&adults1=1
Hotel Amer Greens,05:50  07:10,12:05  13:30,"1h 20m, non-stop","1h 25m, non-stop",3 Star hotel,TripAdvisor: 4/5,Royal Deluxe,"16,546","16,277",Save Rs.269,0,0,1,1,1,IN,0,http://www.cleartrip.com/packages/results?origin=AMD&city=Bhopal&chk_out=3%2F02%2F2014&childs=0&from=AMD&adults=1&dest_code=32809&num_rooms=1&country=IN&children1=0&state=Madhya+Pradesh&depart_date=1%2F02%2F2014&infants=0&chk_in=1%2F02%2F2014&return_date=3%2F02%2F2014&adults1=1
Hotel Kamal Regency Bhopal,05:50  07:10,12:05  13:30,"1h 20m, non-stop","1h 25m, non-stop",2 Star hotel,TripAdvisor: 3/5,AC Deluxe Room,"12,691","12,469",Save Rs.222,0,0,1,1,1,IN,0,http://www.cleartrip.com/packages/results?origin=AMD&city=Bhopal&chk_out=3%2F02%2F2014&childs=0&from=AMD&adults=1&dest_code=32809&num_rooms=1&country=IN&children1=0&state=Madhya+Pradesh&depart_date=1%2F02%2F2014&infants=0&chk_in=1%2F02%2F2014&return_date=3%2F02%2F2014&adults1=1
Jehan Numa Palace Hotel,05:50  07:10,12:05  13:30,"1h 20m, non-stop","1h 25m, non-stop",4 Star hotel,TripAdvisor: 4.5/5,Patio Room,"16,142","15,863",Save Rs.279,0,0,1,1,1,IN,0,http://www.cleartrip.com/packages/results?origin=AMD&city=Bhopal&chk_out=3%2F02%2F2014&childs=0&from=AMD&adults=1&dest_code=32809&num_rooms=1&country=IN&children1=0&state=Madhya+Pradesh&depart_date=1%2F02%2F2014&infants=0&chk_in=1%2F02%2F2014&return_date=3%2F02%2F2014&adults1=1
Hotel Grand Ashirwad,05:50  07:10,12:05  13:30,"1h 20m, non-stop","1h 25m, non-stop",3 Star hotel,TripAdvisor: 4/5,Deluxe Room,"12,677","12,523",Save Rs.154,0,0,1,1,1,IN,0,http://www.cleartrip.com/packages/results?origin=AMD&city=Bhopal&chk_out=3%2F02%2F2014&childs=0&from=AMD&adults=1&dest_code=32809&num_rooms=1&country=IN&children1=0&state=Madhya+Pradesh&depart_date=1%2F02%2F2014&infants=0&chk_in=1%2F02%2F2014&return_date=3%2F02%2F2014&adults1=1
Palash Residency-MPTDC,05:50  07:10,12:05  13:30,"1h 20m, non-stop","1h 25m, non-stop",3 Star hotel,TripAdvisor: 3.5/5,AC Room,"12,727","12,489",Save Rs.238,0,0,1,1,1,IN,0,http://www.cleartrip.com/packages/results?origin=AMD&city=Bhopal&chk_out=3%2F02%2F2014&childs=0&from=AMD&adults=1&dest_code=32809&num_rooms=1&country=IN&children1=0&state=Madhya+Pradesh&depart_date=1%2F02%2F2014&infants=0&chk_in=1%2F02%2F2014&return_date=3%2F02%2F2014&adults1=1
Ginger Ahmedabad,12:05  13:30,05:50  07:10,"1h 25m, non-stop","1h 20m, non-stop",3 Star hotel,TripAdvisor: 3.5/5,Smart Single Room Rate,"16,158","15,869",Save Rs.289,0,0,1,1,1,IN,0,http://www.cleartrip.com/packages/results?origin=BHO&city=Ahmedabad&chk_out=3%2F02%2F2014&childs=0&from=BHO&adults=1&dest_code=32136&num_rooms=1&country=IN&children1=0&state=Gujarat&depart_date=1%2F02%2F2014&infants=0&chk_in=1%2F02%2F2014&return_date=3%2F02%2F2014&adults1=1
Summit Hotel,12:05  13:30,05:50  07:10,"1h 25m, non-stop","1h 20m, non-stop",3 Star hotel,TripAdvisor: 3.5/5,AC Executive Room,"11,855","11,690",Save Rs.165,0,0,1,1,1,IN,0,http://www.cleartrip.com/packages/results?origin=BHO&city=Ahmedabad&chk_out=3%2F02%2F2014&childs=0&from=BHO&adults=1&dest_code=32136&num_rooms=1&country=IN&children1=0&state=Gujarat&depart_date=1%2F02%2F2014&infants=0&chk_in=1%2F02%2F2014&return_date=3%2F02%2F2014&adults1=1
Sarovar Portico Ahmedabad,12:05  13:30,05:50  07:10,"1h 25m, non-stop","1h 20m, non-stop",3 Star hotel,TripAdvisor: 3.5/5,Standard Room,"12,154","11,940",Save Rs.214,0,0,1,1,1,IN,0,http://www.cleartrip.com/packages/results?origin=BHO&city=Ahmedabad&chk_out=3%2F02%2F2014&childs=0&from=BHO&adults=1&dest_code=32136&num_rooms=1&country=IN&children1=0&state=Gujarat&depart_date=1%2F02%2F2014&infants=0&chk_in=1%2F02%2F2014&return_date=3%2F02%2F2014&adults1=1
Ramada Ahmedabad,12:05  13:30,05:50  07:10,"1h 25m, non-stop","1h 20m, non-stop",4 Star hotel,TripAdvisor: 3.5/5,Superior Room Package,"17,156","16,807",Save Rs.349,0,0,1,1,1,IN,0,http://www.cleartrip.com/packages/results?origin=BHO&city=Ahmedabad&chk_out=3%2F02%2F2014&childs=0&from=BHO&adults=1&dest_code=32136&num_rooms=1&country=IN&children1=0&state=Gujarat&depart_date=1%2F02%2F2014&infants=0&chk_in=1%2F02%2F2014&return_date=3%2F02%2F2014&adults1=1
Hotel Chambers Ahmedabad,12:05  13:30,05:50  07:10,"1h 25m, non-stop","1h 20m, non-stop",3 Star hotel,TripAdvisor: 3.5/5,Ecobiz Room Package,"10,661","10,162",Save Rs.499,0,0,1,1,1,IN,0,http://www.cleartrip.com/packages/results?origin=BHO&city=Ahmedabad&chk_out=3%2F02%2F2014&childs=0&from=BHO&adults=1&dest_code=32136&num_rooms=1&country=IN&children1=0&state=Gujarat&depart_date=1%2F02%2F2014&infants=0&chk_in=1%2F02%2F2014&return_date=3%2F02%2F2014&adults1=1
Tulip Inn Ahmedabad,12:05  13:30,05:50  07:10,"1h 25m, non-stop","1h 20m, non-stop",3 Star hotel,TripAdvisor: 3.5/5,Executive Room Rates Package,"12,945","12,698",Save Rs.247,0,0,1,1,1,IN,0,http://www.cleartrip.com/packages/results?origin=BHO&city=Ahmedabad&chk_out=3%2F02%2F2014&childs=0&from=BHO&adults=1&dest_code=32136&num_rooms=1&country=IN&children1=0&state=Gujarat&depart_date=1%2F02%2F2014&infants=0&chk_in=1%2F02%2F2014&return_date=3%2F02%2F2014&adults1=1
Radisson Blu Hotel,12:05  13:30,05:50  07:10,"1h 25m, non-stop","1h 20m, non-stop",5 Star hotel,TripAdvisor: 4/5,Best Available Rate - Superior Room,"23,367","22,829",Save Rs.538,0,0,1,1,1,IN,0,http://www.cleartrip.com/packages/results?origin=BHO&city=Ahmedabad&chk_out=3%2F02%2F2014&childs=0&from=BHO&adults=1&dest_code=32136&num_rooms=1&country=IN&children1=0&state=Gujarat&depart_date=1%2F02%2F2014&infants=0&chk_in=1%2F02%2F2014&return_date=3%2F02%2F2014&adults1=1
Hotel Dev Corporate,12:05  13:30,05:50  07:10,"1h 25m, non-stop","1h 20m, non-stop",3 Star hotel,TripAdvisor: 3.5/5,AC Deluxe Room,"12,465","12,238",Save Rs.227,0,0,1,1,1,IN,0,http://www.cleartrip.com/packages/results?origin=BHO&city=Ahmedabad&chk_out=3%2F02%2F2014&childs=0&from=BHO&adults=1&dest_code=32136&num_rooms=1&country=IN&children1=0&state=Gujarat&depart_date=1%2F02%2F2014&infants=0&chk_in=1%2F02%2F2014&return_date=3%2F02%2F2014&adults1=1
Park Plaza Ahmedabad,12:05  13:30,05:50  07:10,"1h 25m, non-stop","1h 20m, non-stop",4 Star hotel,TripAdvisor: 4.5/5,Standard Room,"16,139","15,804",Save Rs.335,0,0,1,1,1,IN,0,http://www.cleartrip.com/packages/results?origin=BHO&city=Ahmedabad&chk_out=3%2F02%2F2014&childs=0&from=BHO&adults=1&dest_code=32136&num_rooms=1&country=IN&children1=0&state=Gujarat&depart_date=1%2F02%2F2014&infants=0&chk_in=1%2F02%2F2014&return_date=3%2F02%2F2014&adults1=1
Lemon Tree Hotel Ahmedabad,12:05  13:30,05:50  07:10,"1h 25m, non-stop","1h 20m, non-stop",4 Star hotel,TripAdvisor: 4/5,Standard Room Only,"14,134","13,906",Save Rs.228,0,0,1,1,1,IN,0,http://www.cleartrip.com/packages/results?origin=BHO&city=Ahmedabad&chk_out=3%2F02%2F2014&childs=0&from=BHO&adults=1&dest_code=32136&num_rooms=1&country=IN&children1=0&state=Gujarat&depart_date=1%2F02%2F2014&infants=0&chk_in=1%2F02%2F2014&return_date=3%2F02%2F2014&adults1=1
Hotel Sidharth,08:40  13:35,14:05  19:25,"4h 55m, 1 stop","5h 20m, 1 stop",2 Star hotel,NA,Deluxe Room Only Package,"19,235","18,957",Save Rs.278,0,0,1,1,1,IN,0,http://www.cleartrip.com/packages/results?origin=AMD&city=Bhubaneswar&chk_out=3%2F02%2F2014&childs=0&from=AMD&adults=1&dest_code=32815&num_rooms=1&country=IN&children1=0&state=Orissa&depart_date=1%2F02%2F2014&infants=0&chk_in=1%2F02%2F2014&return_date=3%2F02%2F2014&adults1=1
Hotel Suryansh,08:40  13:35,14:05  19:25,"4h 55m, 1 stop","5h 20m, 1 stop",3 Star hotel,TripAdvisor: 4/5,Deluxe Room with Breakfast Package,"18,301","18,087",Save Rs.214,0,0,1,1,1,IN,0,http://www.cleartrip.com/packages/results?origin=AMD&city=Bhubaneswar&chk_out=3%2F02%2F2014&childs=0&from=AMD&adults=1&dest_code=32815&num_rooms=1&country=IN&children1=0&state=Orissa&depart_date=1%2F02%2F2014&infants=0&chk_in=1%2F02%2F2014&return_date=3%2F02%2F2014&adults1=1
Sandys Tower,08:40  13:35,14:05  19:25,"4h 55m, 1 stop","5h 20m, 1 stop",3 Star hotel,TripAdvisor: 4.5/5,Luxury Room with Breakfast Package,"22,027","20,978","Save Rs.1,049",0,0,1,1,1,IN,0,http://www.cleartrip.com/packages/results?origin=AMD&city=Bhubaneswar&chk_out=3%2F02%2F2014&childs=0&from=AMD&adults=1&dest_code=32815&num_rooms=1&country=IN&children1=0&state=Orissa&depart_date=1%2F02%2F2014&infants=0&chk_in=1%2F02%2F2014&return_date=3%2F02%2F2014&adults1=1
