159535,Amden,Switzerland,NA
109329,Sullivan,"Indiana, United States",IN
166321,Shlisselburg,Russia,NA
166321,Shlisselburg,Russia,NA
169711,Shelomi,Israel,NA
36881,Tirupati,"Andhra Pradesh, India",Andhra Pradesh
100048,Taipei,Taiwan,NA
33013,Chandigarh,"Chandigarh, India",Chandigarh
35906,Port Blair,"Andaman and Nicobar Islands, India",Andaman and Nicobar Islands
36096,Ranchi,"Jharkhand, India",Jharkhand
34881,Madurai,"Tamil Nadu, India",Tamil Nadu
34013,Jammu,"Jammu and Kashmir, India",Jammu and Kashmir
35019,Mangalore,"Karnataka, India",Karnataka
32188,Allahabad,"Uttar Pradesh, India",Uttar Pradesh
34016,Jamshedpur,"Jharkhand, India",Jharkhand
35753,Pathankot,"Punjab, India",Punjab
108763,Islamorada,"Florida, United States",FL
100032,Seville,Spain,NA
100241,San Francisco,"California, United States",CA
100101,Santo Domingo,Dominican Republic,NA
100245,Sarasota,"Florida, United States",FL
108703,Bradenton,"Florida, United States",FL
139280,Sanliurfa,Turkey,NA
117456,Springfield,"Massachusetts, United States",MA
100369,Skelleftea,Sweden,NA
115767,Santa Fe,Argentina,NA
108852,Sanford,"Florida, United States",FL
148679,Osijek,Croatia,NA
174826,Tezze sul Brenta,Italy,NA
111307,Camposampiero,Italy,NA
150533,Cotillo,Spain,NA
107966,Dalyan,Turkey,NA
177683,Surzur,France,NA
102301,Sozopol,Bulgaria,NA
148252,Akcakoca,Turkey,NA
36881,Tirupati,"Andhra Pradesh, India",Andhra Pradesh
36873,Trichy,"Tamil Nadu, India",Tamil Nadu
36883,Tirupur,"Tamil Nadu, India",Tamil Nadu
36887,Tiruvannamalai,"Tamil Nadu, India",Tamil Nadu
145682,Tirunelveli,"Tamil Nadu, India",Tamil Nadu
36820,Thiruvalla,"Kerala, India",Kerala
100978,Tirana,Albania,NA
161893,Tiradentes,Brazil,NA
150812,Tirolo,Italy,NA
106779,Tirrenia,Italy,NA
180126,Trzebiatow,Poland,NA
158723,Trzebieszowice,Poland,NA
167173,Trzebownisko,Poland,NA
162802,Trzemeszno,Poland,NA
150149,Trzesacz,Poland,NA
164555,Pulawy,Poland,NA
150992,Glogow Malopolski,Poland,NA
149402,Klodawa,Poland,NA
36881,Tirupati,"Andhra Pradesh, India",Andhra Pradesh
135710,Tuticorin,"Tamil Nadu, India",Tamil Nadu
100480,Timisoara,Romania,NA
101468,Tours,France,NA
100877,Tyler,"Texas, United States",TX
101164,Tuscaloosa,"Alabama, United States",AL
101071,Surat Thani,Thailand,NA
100875,Antananarivo,Madagascar,NA
115144,Taranto,Italy,NA
108873,Temple Terrace,"Florida, United States",FL
135710,Tuticorin,"Tamil Nadu, India",Tamil Nadu
36355,Satna,"Madhya Pradesh, India",Madhya Pradesh
102636,Jinan,China,NA
113842,Tainan,Taiwan,NA
101164,Tuscaloosa,"Alabama, United States",AL
117974,Johnson City,"Tennessee, United States",TN
110715,Kingsport,"Tennessee, United States",TN
110123,Tucumcari,"New Mexico, United States",NM
107728,Tulcea,Romania,NA
108992,Thomasville,"Georgia, United States",GA
102651,Qingdao,China,NA
100187,Knoxville,"Tennessee, United States",TN
101644,Taupo,New Zealand,NA
132390,Ko Tao,Thailand,NA
100877,Tyler,"Texas, United States",TX
110121,Taos,"New Mexico, United States",NM
111174,Can Tho,Vietnam,NA
102654,Qinhuangdao,China,NA
141524,Koh Tao Island,Thailand,NA
142954,Jiaozuo,China,NA
101519,Casablanca,Morocco,NA
100256,Tucson,"Arizona, United States",AZ
100478,Toulouse,France,NA
100187,Knoxville,"Tennessee, United States",TN
100975,Tbilisi,Georgia,NA
101837,Trapani,Italy,NA
101643,Trieste,Italy,NA
107903,Sukhothai,Thailand,NA
100973,Tashkent,Uzbekistan,NA
101282,Tromso,Norway,NA
110122,Truth Or Consequences,"New Mexico, United States",NM
102670,Tianjin,China,NA
101839,Tunis,Tunisia,NA
104943,Toulon,France,NA
114360,Zhenjiang,China,NA
114206,Dandong,China,NA
143382,Tin Can Bay,"Queensland, Australia",QLD
114211,Dunhuang,China,NA
114282,Mudanjiang,China,NA
141525,Fort Leonard Wood,"Missouri, United States",MO
114226,Golmud,China,NA
36928,Udaipur,"Rajasthan, India",Rajasthan
106796,Udine,Italy,NA
139170,Uzhhorod,Ukraine,NA
148104,Uden,Netherlands,NA
131241,Upper Marlboro,"Maryland, United States",MD
100232,Reno,"Nevada, United States",NV
134737,Tavagnacco,Italy,NA
138204,Pradamano,Italy,NA
101649,Ushuaia,Argentina,NA
101290,Udon Thani,Thailand,NA
100237,Salt Lake City,"Utah, United States",UT
100237,Salt Lake City,"Utah, United States",UT
100237,Salt Lake City,"Utah, United States",UT
100100,San Juan,Puerto Rico,NA
107479,Carolina,Puerto Rico,NA
118077,Logan,"Utah, United States",UT
100145,Birmingham,"Alabama, United States",AL
100709,Guadalajara,Mexico,NA
103100,Wuppertal,Germany,NA
100681,Quimper,France,NA
107911,Ubon Ratchathani,Thailand,NA
100100,San Juan,Puerto Rico,NA
107479,Carolina,Puerto Rico,NA
103100,Wuppertal,Germany,NA
100681,Quimper,France,NA
100145,Birmingham,"Alabama, United States",AL
100709,Guadalajara,Mexico,NA
100145,Birmingham,"Alabama, United States",AL
148164,Ubatuba,Brazil,NA
104725,Le Lauzet Ubaye,France,NA
174941,Ubajara,Brazil,NA
148164,Ubatuba,Brazil,NA
114917,Gubbio,Italy,NA
131826,Marsa Matruh,Egypt,NA
148164,Ubatuba,Brazil,NA
100954,Rabat,Morocco,NA
106796,Udine,Italy,NA
166022,Moggio Udinese,Italy,NA
159337,Trivignano Udinese,Italy,NA
167944,Udias,Spain,NA
106796,Udine,Italy,NA
106796,Udine,Italy,NA
134737,Tavagnacco,Italy,NA
138204,Pradamano,Italy,NA
103100,Wuppertal,Germany,NA
100681,Quimper,France,NA
107911,Ubon Ratchathani,Thailand,NA
117596,Columbus,"Mississippi, United States",MS
100678,Ube,Japan,NA
103100,Wuppertal,Germany,NA
100681,Quimper,France,NA
117355,Columbus,"Indiana, United States",IN
117596,Columbus,"Mississippi, United States",MS
118010,Columbus,"Texas, United States",TX
107912,Uthai Thani,Thailand,NA
138533,Ban Rai,Thailand,NA
100129,Buenos Aires,Argentina,NA
159657,Ufa,Russia,NA
159657,Ufa,Russia,NA
159657,Ufa,Russia,NA
159657,Ufa,Russia,NA
159657,Ufa,Russia,NA
159657,Ufa,Russia,NA
101138,Pisa,Italy,NA
165752,Khanty-Mansiysk,Russia,NA
115761,Yaroslavl,Russia,NA
160679,Surgut,Russia,NA
100042,Florence,Italy,NA
101241,Odessa,Ukraine,NA
113229,Makassar,Indonesia,NA
131241,Upper Marlboro,"Maryland, United States",MD
101844,Uruapan,Mexico,NA
100793,Galway,Ireland,NA
100511,Athens,"Georgia, United States",GA
100709,Guadalajara,Mexico,NA
37035,Vadodara,"Gujarat, India",Gujarat
100723,Bandung,Indonesia,NA
101517,Bologna,Italy,NA
101515,Biarritz,France,NA
100333,Brno,Czech Republic,NA
100722,Barranquilla,Colombia,NA
108678,Windsor Locks,"Connecticut, United States",CT
105084,Bury St Edmunds,United Kingdom,NA
106356,Brindisi,Italy,NA
100526,Bradford,"Pennsylvania, United States",PA
37154,Visakhapatnam,"Andhra Pradesh, India",Andhra Pradesh
100645,Vientiane,Laos,NA
117375,Valparaiso,"Indiana, United States",IN
142788,Vittel,France,NA
101072,Valdez,"Alaska, United States",AK
113068,Valparaiso,Chile,NA
117375,Valparaiso,"Indiana, United States",IN
100081,Seoul,Korea,NA
101678,Gdansk,Poland,NA
153974,Yvre-l'Eveque,France,NA
100091,Vancouver,"British Columbia, Canada",BC
141401,Richmond,"British Columbia, Canada",BC
37133,Vijayawada,"Andhra Pradesh, India",Andhra Pradesh
100190,Las Vegas,"Nevada, United States",NV
101291,Vigo,Spain,NA
101475,Villahermosa,Mexico,NA
100684,Vaasa,Finland,NA
117721,Las Vegas,"New Mexico, United States",NM
110136,North Las Vegas,"Nevada, United States",NV
148177,Vias,France,NA
146370,Font-Romeu-Odeillo-Via,France,NA
132605,Vega de San Mateo,Spain,NA
100684,Vaasa,Finland,NA
111262,Vaalwater,South Africa,NA
107319,Vaals,Netherlands,NA
159293,Saint-Vaast-la-Hougue,France,NA
164003,Vaajakoski,Finland,NA
151462,Vaas,France,NA
102799,Aachen,Germany,NA
100684,Vaasa,Finland,NA
107319,Vaals,Netherlands,NA
34571,Kochi,"Kerala, India",Kerala
108772,Lake Buena Vista,"Florida, United States",FL
109845,Vicksburg,"Mississippi, United States",MS
108280,Chula Vista,"California, United States",CA
108208,Sierra Vista,"Arizona, United States",AZ
101292,Visalia,"California, United States",CA
109240,Peru,"Illinois, United States",IL
108531,Tahoe Vista,"California, United States",CA
109963,La Vista,"Nebraska, United States",NE
109000,Vidalia,"Georgia, United States",GA
139287,Viedma,Argentina,NA
106446,Faenza,Italy,NA
162925,Faedis,Italy,NA
106445,Faedo,Italy,NA
106446,Faenza,Italy,NA
172483,Cabeza de Diego Gomez,Spain,NA
105712,Crete,Greece,NA
105712,Crete,Greece,NA
100129,Buenos Aires,Argentina,NA
106445,Faedo,Italy,NA
169676,Matelandia,Brazil,NA
115778,Eger,Hungary,NA
151418,Egerszalok,Hungary,NA
133315,Egestorf,Germany,NA
102556,Egerkingen,Switzerland,NA
154524,Egelsbach,Germany,NA
115778,Eger,Hungary,NA
115778,Eger,Hungary,NA
115778,Eger,Hungary,NA
115778,Eger,Hungary,NA
101428,Odense,Denmark,NA
159240,Yvoire,France,NA
163071,Yvonand,Switzerland,NA
168589,Yvoy-le-Marron,France,NA
100115,Paris,France,NA
106777,Terracina,Italy,NA
133272,Rust,Germany,NA
141885,Washington,"District of Columbia, United States",DC
117912,Washington,"Pennsylvania, United States",PA
138805,Wasaga Beach,"Ontario, Canada",ON
148803,Wassenaar,Netherlands,NA
116050,Washington,United Kingdom,NA
117345,Washington,"Illinois, United States",IL
117650,Washington,"North Carolina, United States",NC
108062,Wasilla,"Alaska, United States",AK
142480,Washington Court House,"Ohio, United States",OH
144668,Washington-Dulles,United States,NA
100241,San Francisco,"California, United States",CA
143219,Byron Bay,"New South Wales, Australia",NSW
100829,Montego Bay,Jamaica,NA
106838,Ocho Rios,Jamaica,NA
111250,Plettenberg Bay,South Africa,NA
100713,Green Bay,"Wisconsin, United States",WI
108425,Morro Bay,"California, United States",CA
101703,Bloomington,"Indiana, United States",IN
142537,Batemans Bay,"New South Wales, Australia",NSW
143083,Nelson Bay,"New South Wales, Australia",NSW
141899,Winnipeg,"Manitoba, Canada",MB
141895,Kingston,"Ontario, Canada",ON
138357,Sai Yok,Thailand,NA
142442,Williams Lake,"British Columbia, Canada",BC
141668,Kenora,"Ontario, Canada",ON
111549,Petawawa,"Ontario, Canada",ON
141899,Winnipeg,"Manitoba, Canada",MB
141895,Kingston,"Ontario, Canada",ON
101401,Kingston,Jamaica,NA
138357,Sai Yok,Thailand,NA
178794,Actinolite,"Ontario, Canada",ON
147623,Acton,"Australian Capital Territory, Australia",ACT
167417,Acton,"Massachusetts, United States",MA
173205,Acton,"Alabama, United States",AL
137852,Actopan,Mexico,NA
102284,Nessebar,Bulgaria,NA
137852,Actopan,Mexico,NA
103503,Castelldefells,Spain,NA
100109,Barcelona,Spain,NA
100109,Barcelona,Spain,NA
101718,Chiang Mai,Thailand,NA
108714,Clearwater,"Florida, United States",FL
100348,Moab,"Utah, United States",UT
118281,Charleston,"West Virginia, United States",WV
142237,Cowes,"Victoria, Australia",VIC
108724,Crestview,"Florida, United States",FL
101127,Carlsbad,"New Mexico, United States",NM
145432,Cowes,United Kingdom,NA
108583,Canon City,"Colorado, United States",CO
109339,Chanute,"Kansas, United States",KS
148106,Veere,Netherlands,NA
103029,Ostseebad Binz,Germany,NA
107283,Haarlem,Netherlands,NA
150322,Groot-Bijgaarden,Belgium,NA
148845,Domburg,Netherlands,NA
179115,Ganshoren,Belgium,NA
113059,Osorno,Chile,NA
118134,Winchester,"Virginia, United States",VA
118067,Weatherford,"Texas, United States",TX
113069,Castro,Chile,NA
108062,Wasilla,"Alaska, United States",AK
102306,Sveti Vlas,Bulgaria,NA
118134,Winchester,"Virginia, United States",VA
105637,Winchester,United Kingdom,NA
118067,Weatherford,"Texas, United States",TX
107842,Chumphon,Thailand,NA
108062,Wasilla,"Alaska, United States",AK
149807,El Tarter,Andorra,NA
118134,Winchester,"Virginia, United States",VA
118134,Winchester,"Virginia, United States",VA
105637,Winchester,United Kingdom,NA
101616,Nantes,France,NA
144652,Iguazu Ntl Park,Argentina,NA
144653,Iguazu Ntl Park,Brazil,NA
105362,Macclesfield,United Kingdom,NA
134106,Laon,France,NA
139448,Montelimar,France,NA
133734,Alencon,France,NA
104774,Maubeuge,France,NA
140922,Douai,France,NA
146572,Xinxiang,China,NA
100456,Brampton,"CB, Canada",CB
137700,Madison,"South Dakota, United States",SD
102651,Qingdao,China,NA
102632,Hefei,China,NA
111854,Nanchang,China,NA
100077,Beijing,China,NA
147738,Weinan,China,NA
142422,Perce,"Quebec, Canada",QC
141017,Stratford,"Ontario, Canada",ON
140458,Brampton,"Ontario, Canada",ON
134106,Laon,France,NA
133734,Alencon,France,NA
104659,Fontainebleau,France,NA
141698,Strangnas,Sweden,NA
141650,Brantford,"Ontario, Canada",ON
140922,Douai,France,NA
146572,Xinxiang,China,NA
146931,Xichang,China,NA
161765,Tlaxcala de Xicohtencatl,Mexico,NA
166883,Xico,Mexico,NA
100077,Beijing,China,NA
146931,Xichang,China,NA
146931,Xichang,China,NA
146931,Xichang,China,NA
146931,Xichang,China,NA
146931,Xichang,China,NA
146931,Xichang,China,NA
168298,Xilitla,Mexico,NA
150465,Xilxes,Spain,NA
100395,Hohhot,China,NA
100396,Hangzhou,China,NA
168298,Xilitla,Mexico,NA
100078,Guangzhou,China,NA
101740,Shenyang,China,NA
100740,Zhengzhou,China,NA
100119,Acapulco,Mexico,NA
104486,Aix En  Provence,France,NA
101499,Accra,Ghana,NA
100057,Waco,"Texas, United States",TX
102799,Aachen,Germany,NA
104489,Aix Les Bains,France,NA
101501,Alexandria,"Louisiana, United States",LA
116030,St Andrews,United Kingdom,NA
134405,Aci Castello,Italy,NA
108064,Alexander City,"Alabama, United States",AL
134106,Laon,France,NA
142430,Northallerton,United Kingdom,NA
105432,Nuneaton,United Kingdom,NA
133734,Alencon,France,NA
140922,Douai,France,NA
146572,Xinxiang,China,NA
100456,Brampton,"CB, Canada",CB
140531,Quang Ngai,Vietnam,NA
102651,Qingdao,China,NA
100897,Oslo,Norway,NA
114345,Xuzhou,China,NA
114345,Xuzhou,China,NA
114345,Xuzhou,China,NA
114345,Xuzhou,China,NA
114345,Xuzhou,China,NA
114345,Xuzhou,China,NA
114345,Xuzhou,China,NA
114345,Xuzhou,China,NA
114345,Xuzhou,China,NA
114345,Xuzhou,China,NA
105448,Peterborough,United Kingdom,NA
105542,Stoke On Trent,United Kingdom,NA
103121,Silkeborg,Denmark,NA
141698,Strangnas,Sweden,NA
107362,Kongsberg,Norway,NA
147278,Ladysmith,"British Columbia, Canada",BC
142080,Port Hope,"Ontario, Canada",ON
105448,Peterborough,United Kingdom,NA
105542,Stoke On Trent,United Kingdom,NA
141667,Peterborough,"Ontario, Canada",ON
100345,Cali,Colombia,NA
100343,Charlottesville,"Virginia, United States",VA
110783,Conroe,"Texas, United States",TX
114684,Niseko,Japan,NA
114419,College Park,"Maryland, United States",MD
117856,Albany,"Oregon, United States",OR
113794,Cagayan De Oro,Philippines,NA
108181,Casa Grande,"Arizona, United States",AZ
139194,Chatan,Japan,NA
110441,Corvallis,"Oregon, United States",OR
142607,Naturaliste,"Western Australia, Australia",WA
167008,Bychowo,Poland,NA
33719,Mumbai,"Maharashtra, India",Maharashtra
100960,Santiago,Chile,NA
167008,Bychowo,Poland,NA
140332,Moncton,"New Brunswick, Canada",NB
101637,Yuma,"Arizona, United States",AZ
101822,Yakima,"Washington, United States",WA
141905,Hamilton,"Ontario, Canada",ON
142032,Kitchener,"Ontario, Canada",ON
141659,Fort McMurray,"Alberta, Canada",AB
140163,Sault Ste Marie,"Ontario, Canada",ON
141672,Rocky Mountain House,"Alberta, Canada",AB
100462,Kamloops,"CB, Canada",CB
140279,St Catharines,"Ontario, Canada",ON
101378,Hamburg,Germany,NA
100044,Moscow,Russia,NA
139484,Bushmills,United Kingdom,NA
141907,Kamloops,"British Columbia, Canada",BC
101822,Yakima,"Washington, United States",WA
142032,Kitchener,"Ontario, Canada",ON
118535,Prince George,"British Columbia, Canada",BC
111590,Owen Sound,"Ontario, Canada",ON
141682,Timmins,"Ontario, Canada",ON
110688,Yankton,"South Dakota, United States",SD
111584,Kincardine,"Ontario, Canada",ON
141669,St Thomas,"Ontario, Canada",ON
143298,Port Hawkesbury,"Nova Scotia, Canada",NS
101627,Jerez De La Frontera,Spain,NA
133649,Sete,France,NA
105362,Macclesfield,United Kingdom,NA
139448,Montelimar,France,NA
104774,Maubeuge,France,NA
133873,Chateau-Thierry,France,NA
142374,Grimsby,"Ontario, Canada",ON
137700,Madison,"South Dakota, United States",SD
146763,Cleethorpes,United Kingdom,NA
117276,Madison,"Georgia, United States",GA
32845,Bikaner,"Rajasthan, India",Rajasthan
160666,Gajano,Spain,NA
37154,Visakhapatnam,"Andhra Pradesh, India",Andhra Pradesh
100939,Pekanbaru,Indonesia,NA
137656,Ko Chang,Thailand,NA
137256,Payangan,Indonesia,NA
161858,Antasari,Indonesia,NA
139554,Selemadeg,Indonesia,NA
134656,Gaeta,Italy,NA
37269,Kathmandu,Nepal,NA
139170,Uzhhorod,Ukraine,NA
107911,Ubon Ratchathani,Thailand,NA
117596,Columbus,"Mississippi, United States",MS
100678,Ube,Japan,NA
100262,Osaka,Japan,NA
117355,Columbus,"Indiana, United States",IN
117596,Columbus,"Mississippi, United States",MS
118010,Columbus,"Texas, United States",TX
117609,Columbus,"Montana, United States",MT
100678,Ube,Japan,NA
146926,Yufu,Japan,NA
141894,Halifax,"Nova Scotia, Canada",NS
142623,Tofino,"British Columbia, Canada",BC
142244,Quesnel,"British Columbia, Canada",BC
140818,Corner Brook,"Newfoundland and Labrador, Canada",NL
101825,Youngstown,"Ohio, United States",OH
141662,Hudson's Hope,"British Columbia, Canada",BC
146554,Santa Ynez,"California, United States",CA
141894,Halifax,"Nova Scotia, Canada",NS
142623,Tofino,"British Columbia, Canada",BC
115941,Halifax,United Kingdom,NA
132512,Opfikon,Switzerland,NA
102564,Kloten,Switzerland,NA
143532,Ruemlang,Switzerland,NA
100665,Zaragoza,Spain,NA
112688,Koblenz,Germany,NA
101639,Zanzibar,Tanzania,NA
102875,Erlangen,Germany,NA
102856,Chemnitz,Germany,NA
102941,Ingolstadt,Germany,NA
103071,Sindelfingen,Germany,NA
102931,Hildesheim,Germany,NA
115519,Hameln,Germany,NA
115533,Kempten,Germany,NA
100473,Zacatecas,Mexico,NA
115489,Bamberg,Germany,NA
102875,Erlangen,Germany,NA
102855,Celle,Germany,NA
102861,Darmstadt,Germany,NA
100666,Temuco,Chile,NA
100872,Valdivia,Chile,NA
148477,Dachau,Germany,NA
133238,Aschaffenburg,Germany,NA
102857,Coburg,Germany,NA
106004,Zadar,Croatia,NA
106004,Zadar,Croatia,NA
146988,Sukosan,Croatia,NA
138522,Privlaka,Croatia,NA
132786,Sveti Petar,Croatia,NA
174000,Izbat an Namus,Egypt,NA
101463,Zagreb,Croatia,NA
116440,Zagora,Morocco,NA
157113,Zagora,Greece,NA
167605,Zagan,Poland,NA
159486,Zagrilla,Spain,NA
166707,Zagarolo,Italy,NA
147391,Zagori,Greece,NA
162636,Zagra,Spain,NA
156575,Zagorze Slaskie,Poland,NA
101463,Zagreb,Croatia,NA
104452,Zahara De Los Atunes,Spain,NA
169952,Zahora,Spain,NA
149625,Zahara,Spain,NA
104339,Tarifa,Spain,NA
104452,Zahara De Los Atunes,Spain,NA
140729,Alor Setar,Malaysia,NA
101176,Hurghada,Egypt,NA
104203,Salou,Spain,NA
104452,Zahara De Los Atunes,Spain,NA
157256,Fes,Morocco,NA
100060,Zurich,Switzerland,NA
100244,Santa Fe,"New Mexico, United States",NM
102856,Chemnitz,Germany,NA
102591,Thun,Switzerland,NA
108886,Zephyrhills,"Florida, United States",FL
100126,Mexico City,Mexico,NA
100060,Zurich,Switzerland,NA
102856,Chemnitz,Germany,NA
115767,Santa Fe,Argentina,NA
113852,Guam,Guam,NA
104453,Zamora,Spain,NA
107475,Zamosc,Poland,NA
147388,Zambrone,Italy,NA
152159,Zambujeira do Mar,Portugal,NA
153160,Zams,Austria,NA
165906,Zambratija,Croatia,NA
169141,Zamora de Hidalgo,Mexico,NA
155845,Zamardi,Hungary,NA
158905,Zamudio,Spain,NA
170747,Zama,Russia,NA
100181,Houston,"Texas, United States",TX
101294,Dallas,"Texas, United States",TX
100990,Istanbul,Turkey,NA
115211,Itacare,Brazil,NA
100081,Seoul,Korea,NA
100044,Moscow,Russia,NA
107859,Koh Samui,Thailand,NA
151278,Bophut,Thailand,NA
102646,Macau,China,NA
107845,Hua Hin,Thailand,NA
156323,Termoli,Italy,NA
